SSBID1000M,pop_tot,year,easting,northing,base_station
22920006691000,55,2019,292500,6691500,0
22920006692000,26,2019,292500,6692500,0
22920006693000,241,2019,292500,6693500,0
22920006694000,74,2019,292500,6694500,0
22920006695000,13,2019,292500,6695500,0
22920006696000,10,2019,292500,6696500,0
22920006697000,33,2019,292500,6697500,0
22920006698000,8,2019,292500,6698500,0
22920006699000,70,2019,292500,6699500,0
22920006700000,90,2019,292500,6700500,0
22920006701000,43,2019,292500,6701500,0
22920006702000,32,2019,292500,6702500,0
22920006704000,2,2019,292500,6704500,0
22930006630000,5,2019,293500,6630500,3
22930006641000,9,2019,293500,6641500,3
22930006650000,3,2019,293500,6650500,3
22930006651000,8,2019,293500,6651500,17
22930006654000,8,2019,293500,6654500,17
22930006655000,45,2019,293500,6655500,17
22930006656000,111,2019,293500,6656500,17
22930006657000,222,2019,293500,6657500,17
22930006658000,54,2019,293500,6658500,17
22930006659000,42,2019,293500,6659500,17
22930006661000,1,2019,293500,6661500,2
22930006662000,32,2019,293500,6662500,2
22930006665000,3,2019,293500,6665500,2
22930006666000,1,2019,293500,6666500,2
22930006667000,37,2019,293500,6667500,2
22930006668000,2,2019,293500,6668500,2
22930006669000,31,2019,293500,6669500,2
22930006670000,3,2019,293500,6670500,2
22930006671000,58,2019,293500,6671500,2
22930006672000,18,2019,293500,6672500,2
22930006673000,12,2019,293500,6673500,2
22930006674000,15,2019,293500,6674500,2
22930006675000,17,2019,293500,6675500,2
22930006676000,13,2019,293500,6676500,2
22930006677000,53,2019,293500,6677500,2
22930006678000,212,2019,293500,6678500,2
22930006679000,42,2019,293500,6679500,2
22930006688000,21,2019,293500,6688500,0
22930006691000,51,2019,293500,6691500,0
22930006692000,258,2019,293500,6692500,0
22930006693000,506,2019,293500,6693500,0
22930006694000,632,2019,293500,6694500,0
22930006695000,97,2019,293500,6695500,0
22930006696000,5,2019,293500,6696500,0
22930006697000,2,2019,293500,6697500,0
22930006698000,17,2019,293500,6698500,0
22930006699000,13,2019,293500,6699500,0
22930006700000,11,2019,293500,6700500,0
22930006701000,33,2019,293500,6701500,0
22930006702000,362,2019,293500,6702500,0
22930006703000,23,2019,293500,6703500,0
22930006704000,33,2019,293500,6704500,0
22930006706000,18,2019,293500,6706500,0
22930006708000,9,2019,293500,6708500,0
22930006709000,26,2019,293500,6709500,0
22930006710000,30,2019,293500,6710500,0
22930006711000,1,2019,293500,6711500,0
22930006712000,2,2019,293500,6712500,0
22940006632000,1,2019,294500,6632500,3
22940006641000,4,2019,294500,6641500,3
22940006651000,11,2019,294500,6651500,3
22940006652000,26,2019,294500,6652500,3
22940006653000,32,2019,294500,6653500,17
22940006654000,59,2019,294500,6654500,17
22940006655000,20,2019,294500,6655500,17
22940006656000,69,2019,294500,6656500,17
22940006657000,202,2019,294500,6657500,17
22940006658000,32,2019,294500,6658500,1
22940006659000,3,2019,294500,6659500,1
22940006660000,13,2019,294500,6660500,1
22940006661000,36,2019,294500,6661500,1
22940006662000,10,2019,294500,6662500,1
22940006664000,13,2019,294500,6664500,2
22940006665000,1,2019,294500,6665500,2
22940006668000,2,2019,294500,6668500,2
22940006669000,29,2019,294500,6669500,2
22940006670000,18,2019,294500,6670500,2
22940006671000,23,2019,294500,6671500,2
22940006673000,34,2019,294500,6673500,2
22940006675000,17,2019,294500,6675500,2
22940006676000,9,2019,294500,6676500,2
22940006677000,3,2019,294500,6677500,2
22940006678000,27,2019,294500,6678500,2
22940006679000,19,2019,294500,6679500,2
22940006685000,11,2019,294500,6685500,0
22940006687000,15,2019,294500,6687500,0
22940006688000,3,2019,294500,6688500,0
22940006689000,27,2019,294500,6689500,0
22940006690000,21,2019,294500,6690500,0
22940006691000,17,2019,294500,6691500,0
22940006692000,107,2019,294500,6692500,0
22940006693000,712,2019,294500,6693500,0
22940006694000,192,2019,294500,6694500,0
22940006695000,44,2019,294500,6695500,0
22940006696000,31,2019,294500,6696500,0
22940006697000,93,2019,294500,6697500,0
22940006698000,92,2019,294500,6698500,0
22940006699000,79,2019,294500,6699500,0
22940006700000,60,2019,294500,6700500,0
22940006701000,10,2019,294500,6701500,0
22940006702000,3,2019,294500,6702500,0
22940006703000,11,2019,294500,6703500,0
22940006704000,5,2019,294500,6704500,0
22940006705000,4,2019,294500,6705500,0
22940006706000,2,2019,294500,6706500,0
22940006709000,3,2019,294500,6709500,0
22950006629000,4,2019,295500,6629500,3
22950006630000,9,2019,295500,6630500,3
22950006631000,6,2019,295500,6631500,3
22950006635000,12,2019,295500,6635500,3
22950006636000,26,2019,295500,6636500,3
22950006637000,1,2019,295500,6637500,3
22950006638000,1,2019,295500,6638500,3
22950006639000,5,2019,295500,6639500,3
22950006640000,4,2019,295500,6640500,3
22950006648000,4,2019,295500,6648500,3
22950006649000,4,2019,295500,6649500,3
22950006650000,9,2019,295500,6650500,3
22950006651000,34,2019,295500,6651500,3
22950006652000,13,2019,295500,6652500,3
22950006653000,17,2019,295500,6653500,3
22950006654000,3,2019,295500,6654500,17
22950006655000,32,2019,295500,6655500,17
22950006656000,3,2019,295500,6656500,1
22950006657000,70,2019,295500,6657500,1
22950006658000,11,2019,295500,6658500,1
22950006659000,111,2019,295500,6659500,1
22950006660000,312,2019,295500,6660500,1
22950006661000,74,2019,295500,6661500,1
22950006662000,8,2019,295500,6662500,1
22950006663000,17,2019,295500,6663500,1
22950006664000,23,2019,295500,6664500,1
22950006665000,4,2019,295500,6665500,1
22950006669000,18,2019,295500,6669500,1
22950006670000,4,2019,295500,6670500,2
22950006671000,16,2019,295500,6671500,2
22950006672000,16,2019,295500,6672500,2
22950006673000,27,2019,295500,6673500,2
22950006674000,5,2019,295500,6674500,2
22950006675000,2,2019,295500,6675500,2
22950006676000,30,2019,295500,6676500,2
22950006677000,11,2019,295500,6677500,2
22950006679000,12,2019,295500,6679500,2
22950006681000,1,2019,295500,6681500,2
22950006682000,7,2019,295500,6682500,0
22950006683000,20,2019,295500,6683500,0
22950006684000,26,2019,295500,6684500,0
22950006685000,38,2019,295500,6685500,0
22950006686000,13,2019,295500,6686500,0
22950006687000,18,2019,295500,6687500,0
22950006688000,11,2019,295500,6688500,0
22950006690000,8,2019,295500,6690500,0
22950006691000,137,2019,295500,6691500,0
22950006692000,579,2019,295500,6692500,0
22950006693000,200,2019,295500,6693500,0
22950006694000,505,2019,295500,6694500,0
22950006695000,69,2019,295500,6695500,0
22950006696000,23,2019,295500,6696500,0
22950006697000,9,2019,295500,6697500,0
22950006701000,3,2019,295500,6701500,0
22950006705000,14,2019,295500,6705500,0
22950006708000,12,2019,295500,6708500,0
22950006709000,1,2019,295500,6709500,0
22960006626000,1,2019,296500,6626500,3
22960006627000,4,2019,296500,6627500,3
22960006628000,5,2019,296500,6628500,3
22960006629000,16,2019,296500,6629500,3
22960006630000,1,2019,296500,6630500,3
22960006634000,4,2019,296500,6634500,3
22960006635000,53,2019,296500,6635500,3
22960006636000,39,2019,296500,6636500,3
22960006637000,13,2019,296500,6637500,3
22960006638000,21,2019,296500,6638500,3
22960006639000,8,2019,296500,6639500,3
22960006647000,2,2019,296500,6647500,3
22960006648000,9,2019,296500,6648500,3
22960006649000,18,2019,296500,6649500,3
22960006650000,7,2019,296500,6650500,3
22960006651000,43,2019,296500,6651500,3
22960006652000,5,2019,296500,6652500,3
22960006653000,100,2019,296500,6653500,3
22960006654000,488,2019,296500,6654500,3
22960006655000,54,2019,296500,6655500,1
22960006656000,4,2019,296500,6656500,1
22960006657000,19,2019,296500,6657500,1
22960006658000,4,2019,296500,6658500,1
22960006659000,2,2019,296500,6659500,1
22960006660000,470,2019,296500,6660500,1
22960006661000,6,2019,296500,6661500,1
22960006662000,13,2019,296500,6662500,1
22960006663000,23,2019,296500,6663500,1
22960006664000,18,2019,296500,6664500,1
22960006665000,5,2019,296500,6665500,1
22960006669000,266,2019,296500,6669500,1
22960006670000,2144,2019,296500,6670500,1
22960006671000,69,2019,296500,6671500,1
22960006672000,15,2019,296500,6672500,1
22960006673000,13,2019,296500,6673500,1
22960006674000,11,2019,296500,6674500,1
22960006676000,8,2019,296500,6676500,1
22960006677000,17,2019,296500,6677500,2
22960006679000,31,2019,296500,6679500,2
22960006680000,329,2019,296500,6680500,2
22960006681000,50,2019,296500,6681500,2
22960006682000,32,2019,296500,6682500,0
22960006683000,5,2019,296500,6683500,0
22960006685000,3,2019,296500,6685500,0
22960006686000,1,2019,296500,6686500,0
22960006687000,38,2019,296500,6687500,0
22960006688000,13,2019,296500,6688500,0
22960006689000,9,2019,296500,6689500,0
22960006691000,14,2019,296500,6691500,0
22960006692000,7,2019,296500,6692500,0
22960006693000,64,2019,296500,6693500,0
22960006694000,213,2019,296500,6694500,0
22960006700000,12,2019,296500,6700500,0
22960006701000,14,2019,296500,6701500,0
22960006708000,2,2019,296500,6708500,0
22970006622000,5,2019,297500,6622500,3
22970006623000,27,2019,297500,6623500,3
22970006624000,47,2019,297500,6624500,3
22970006625000,32,2019,297500,6625500,3
22970006626000,25,2019,297500,6626500,3
22970006627000,33,2019,297500,6627500,3
22970006628000,4,2019,297500,6628500,3
22970006629000,10,2019,297500,6629500,3
22970006633000,4,2019,297500,6633500,3
22970006634000,5,2019,297500,6634500,3
22970006635000,221,2019,297500,6635500,3
22970006636000,11,2019,297500,6636500,3
22970006646000,4,2019,297500,6646500,3
22970006647000,32,2019,297500,6647500,3
22970006648000,17,2019,297500,6648500,3
22970006649000,46,2019,297500,6649500,3
22970006650000,17,2019,297500,6650500,3
22970006651000,44,2019,297500,6651500,3
22970006652000,72,2019,297500,6652500,3
22970006653000,64,2019,297500,6653500,3
22970006654000,258,2019,297500,6654500,3
22970006655000,78,2019,297500,6655500,1
22970006656000,65,2019,297500,6656500,1
22970006657000,34,2019,297500,6657500,1
22970006658000,1,2019,297500,6658500,1
22970006659000,109,2019,297500,6659500,1
22970006660000,1562,2019,297500,6660500,1
22970006661000,299,2019,297500,6661500,1
22970006662000,21,2019,297500,6662500,1
22970006663000,30,2019,297500,6663500,1
22970006664000,18,2019,297500,6664500,1
22970006665000,17,2019,297500,6665500,1
22970006666000,15,2019,297500,6666500,1
22970006667000,25,2019,297500,6667500,1
22970006668000,30,2019,297500,6668500,1
22970006669000,101,2019,297500,6669500,1
22970006670000,61,2019,297500,6670500,1
22970006671000,30,2019,297500,6671500,1
22970006672000,35,2019,297500,6672500,1
22970006673000,24,2019,297500,6673500,1
22970006674000,17,2019,297500,6674500,1
22970006676000,22,2019,297500,6676500,1
22970006677000,16,2019,297500,6677500,1
22970006678000,10,2019,297500,6678500,1
22970006679000,52,2019,297500,6679500,1
22970006680000,99,2019,297500,6680500,1
22970006681000,11,2019,297500,6681500,1
22970006682000,9,2019,297500,6682500,1
22970006683000,6,2019,297500,6683500,0
22970006684000,16,2019,297500,6684500,0
22970006685000,33,2019,297500,6685500,0
22970006686000,23,2019,297500,6686500,0
22970006687000,32,2019,297500,6687500,0
22970006688000,31,2019,297500,6688500,0
22970006689000,7,2019,297500,6689500,0
22970006693000,4,2019,297500,6693500,0
22970006694000,60,2019,297500,6694500,0
22970006695000,35,2019,297500,6695500,0
22970006696000,49,2019,297500,6696500,0
22970006697000,15,2019,297500,6697500,0
22980006621000,3,2019,298500,6621500,3
22980006622000,14,2019,298500,6622500,3
22980006623000,19,2019,298500,6623500,3
22980006625000,16,2019,298500,6625500,3
22980006626000,42,2019,298500,6626500,3
22980006627000,24,2019,298500,6627500,3
22980006629000,2,2019,298500,6629500,3
22980006630000,27,2019,298500,6630500,3
22980006631000,13,2019,298500,6631500,3
22980006632000,32,2019,298500,6632500,3
22980006633000,12,2019,298500,6633500,3
22980006634000,40,2019,298500,6634500,3
22980006635000,297,2019,298500,6635500,3
22980006636000,5,2019,298500,6636500,3
22980006637000,1,2019,298500,6637500,3
22980006647000,8,2019,298500,6647500,3
22980006648000,15,2019,298500,6648500,3
22980006649000,61,2019,298500,6649500,3
22980006650000,34,2019,298500,6650500,3
22980006651000,75,2019,298500,6651500,3
22980006652000,13,2019,298500,6652500,3
22980006654000,25,2019,298500,6654500,3
22980006655000,12,2019,298500,6655500,3
22980006656000,22,2019,298500,6656500,1
22980006657000,131,2019,298500,6657500,1
22980006658000,14,2019,298500,6658500,1
22980006659000,10,2019,298500,6659500,1
22980006661000,27,2019,298500,6661500,1
22980006662000,159,2019,298500,6662500,1
22980006663000,194,2019,298500,6663500,1
22980006664000,5,2019,298500,6664500,1
22980006665000,1,2019,298500,6665500,1
22980006666000,3,2019,298500,6666500,1
22980006668000,215,2019,298500,6668500,1
22980006669000,486,2019,298500,6669500,1
22980006670000,10,2019,298500,6670500,1
22980006671000,50,2019,298500,6671500,1
22980006672000,10,2019,298500,6672500,1
22980006673000,1,2019,298500,6673500,1
22980006674000,52,2019,298500,6674500,1
22980006675000,83,2019,298500,6675500,1
22980006676000,12,2019,298500,6676500,1
22980006677000,1,2019,298500,6677500,1
22980006678000,7,2019,298500,6678500,1
22980006679000,5,2019,298500,6679500,1
22980006680000,16,2019,298500,6680500,1
22980006681000,11,2019,298500,6681500,1
22980006682000,15,2019,298500,6682500,1
22980006683000,12,2019,298500,6683500,0
22980006684000,52,2019,298500,6684500,0
22980006694000,10,2019,298500,6694500,0
22980006696000,33,2019,298500,6696500,0
22980006697000,50,2019,298500,6697500,0
22980006698000,34,2019,298500,6698500,0
22990006621000,1,2019,299500,6621500,3
22990006622000,3,2019,299500,6622500,3
22990006623000,9,2019,299500,6623500,3
22990006624000,8,2019,299500,6624500,3
22990006625000,45,2019,299500,6625500,3
22990006626000,19,2019,299500,6626500,3
22990006627000,13,2019,299500,6627500,3
22990006628000,32,2019,299500,6628500,3
22990006629000,25,2019,299500,6629500,3
22990006630000,12,2019,299500,6630500,3
22990006631000,19,2019,299500,6631500,3
22990006632000,11,2019,299500,6632500,3
22990006635000,39,2019,299500,6635500,3
22990006636000,3,2019,299500,6636500,3
22990006646000,10,2019,299500,6646500,3
22990006647000,19,2019,299500,6647500,3
22990006648000,13,2019,299500,6648500,3
22990006649000,13,2019,299500,6649500,3
22990006650000,39,2019,299500,6650500,3
22990006651000,11,2019,299500,6651500,3
22990006656000,5,2019,299500,6656500,1
22990006657000,35,2019,299500,6657500,1
22990006658000,46,2019,299500,6658500,1
22990006659000,46,2019,299500,6659500,1
22990006660000,18,2019,299500,6660500,1
22990006661000,22,2019,299500,6661500,1
22990006662000,41,2019,299500,6662500,1
22990006663000,388,2019,299500,6663500,1
22990006664000,47,2019,299500,6664500,1
22990006665000,10,2019,299500,6665500,1
22990006666000,8,2019,299500,6666500,1
22990006667000,30,2019,299500,6667500,1
22990006668000,87,2019,299500,6668500,1
22990006669000,15,2019,299500,6669500,1
22990006670000,15,2019,299500,6670500,1
22990006671000,7,2019,299500,6671500,1
22990006672000,52,2019,299500,6672500,1
22990006673000,20,2019,299500,6673500,1
22990006674000,47,2019,299500,6674500,1
22990006675000,10,2019,299500,6675500,1
22990006677000,2,2019,299500,6677500,1
22990006678000,4,2019,299500,6678500,1
22990006679000,8,2019,299500,6679500,1
22990006680000,179,2019,299500,6680500,1
22990006681000,243,2019,299500,6681500,1
22990006682000,123,2019,299500,6682500,1
22990006683000,37,2019,299500,6683500,1
22990006684000,4,2019,299500,6684500,0
22990006696000,48,2019,299500,6696500,0
22990006697000,30,2019,299500,6697500,0
22990006698000,30,2019,299500,6698500,0
22990006699000,10,2019,299500,6699500,0
22990006700000,8,2019,299500,6700500,0
23000006621000,9,2019,300500,6621500,3
23000006622000,36,2019,300500,6622500,3
23000006623000,5,2019,300500,6623500,3
23000006624000,63,2019,300500,6624500,3
23000006625000,529,2019,300500,6625500,3
23000006626000,10,2019,300500,6626500,3
23000006627000,4,2019,300500,6627500,3
23000006628000,34,2019,300500,6628500,3
23000006629000,69,2019,300500,6629500,3
23000006630000,36,2019,300500,6630500,3
23000006631000,10,2019,300500,6631500,3
23000006632000,29,2019,300500,6632500,3
23000006633000,3,2019,300500,6633500,3
23000006634000,243,2019,300500,6634500,3
23000006635000,47,2019,300500,6635500,3
23000006636000,14,2019,300500,6636500,3
23000006637000,6,2019,300500,6637500,3
23000006638000,1,2019,300500,6638500,3
23000006646000,2,2019,300500,6646500,3
23000006647000,30,2019,300500,6647500,3
23000006648000,309,2019,300500,6648500,3
23000006649000,182,2019,300500,6649500,3
23000006650000,78,2019,300500,6650500,3
23000006651000,32,2019,300500,6651500,3
23000006652000,9,2019,300500,6652500,3
23000006659000,42,2019,300500,6659500,1
23000006660000,6,2019,300500,6660500,1
23000006661000,2,2019,300500,6661500,1
23000006662000,25,2019,300500,6662500,1
23000006663000,95,2019,300500,6663500,1
23000006664000,18,2019,300500,6664500,1
23000006665000,17,2019,300500,6665500,1
23000006666000,139,2019,300500,6666500,1
23000006667000,20,2019,300500,6667500,1
23000006668000,26,2019,300500,6668500,1
23000006669000,20,2019,300500,6669500,1
23000006670000,15,2019,300500,6670500,1
23000006671000,24,2019,300500,6671500,1
23000006672000,29,2019,300500,6672500,1
23000006673000,136,2019,300500,6673500,1
23000006674000,38,2019,300500,6674500,1
23000006675000,3,2019,300500,6675500,1
23000006676000,4,2019,300500,6676500,1
23000006678000,8,2019,300500,6678500,1
23000006679000,31,2019,300500,6679500,1
23000006680000,194,2019,300500,6680500,1
23000006681000,207,2019,300500,6681500,1
23000006682000,142,2019,300500,6682500,1
23000006683000,35,2019,300500,6683500,1
23000006684000,6,2019,300500,6684500,1
23010006620000,20,2019,301500,6620500,3
23010006621000,12,2019,301500,6621500,3
23010006622000,5,2019,301500,6622500,3
23010006623000,7,2019,301500,6623500,3
23010006624000,3,2019,301500,6624500,3
23010006625000,134,2019,301500,6625500,3
23010006626000,19,2019,301500,6626500,3
23010006627000,10,2019,301500,6627500,3
23010006628000,22,2019,301500,6628500,3
23010006629000,28,2019,301500,6629500,3
23010006630000,49,2019,301500,6630500,3
23010006631000,118,2019,301500,6631500,3
23010006632000,23,2019,301500,6632500,3
23010006633000,258,2019,301500,6633500,3
23010006634000,206,2019,301500,6634500,3
23010006635000,5,2019,301500,6635500,3
23010006636000,25,2019,301500,6636500,3
23010006646000,9,2019,301500,6646500,3
23010006647000,186,2019,301500,6647500,3
23010006648000,1365,2019,301500,6648500,3
23010006649000,130,2019,301500,6649500,3
23010006650000,65,2019,301500,6650500,3
23010006651000,61,2019,301500,6651500,3
23010006652000,24,2019,301500,6652500,3
23010006663000,31,2019,301500,6663500,1
23010006664000,55,2019,301500,6664500,1
23010006665000,19,2019,301500,6665500,1
23010006666000,66,2019,301500,6666500,1
23010006667000,53,2019,301500,6667500,1
23010006669000,43,2019,301500,6669500,1
23010006670000,85,2019,301500,6670500,1
23010006671000,12,2019,301500,6671500,1
23010006672000,22,2019,301500,6672500,1
23010006673000,58,2019,301500,6673500,1
23010006674000,276,2019,301500,6674500,1
23010006675000,48,2019,301500,6675500,1
23010006676000,32,2019,301500,6676500,1
23010006677000,28,2019,301500,6677500,1
23010006678000,4,2019,301500,6678500,1
23010006679000,88,2019,301500,6679500,1
23010006680000,61,2019,301500,6680500,1
23010006681000,24,2019,301500,6681500,1
23010006682000,2,2019,301500,6682500,1
23020006616000,2,2019,302500,6616500,3
23020006617000,14,2019,302500,6617500,3
23020006618000,16,2019,302500,6618500,3
23020006619000,22,2019,302500,6619500,3
23020006620000,44,2019,302500,6620500,3
23020006621000,4,2019,302500,6621500,3
23020006623000,3,2019,302500,6623500,3
23020006624000,2,2019,302500,6624500,3
23020006625000,26,2019,302500,6625500,3
23020006626000,19,2019,302500,6626500,3
23020006627000,8,2019,302500,6627500,3
23020006628000,12,2019,302500,6628500,3
23020006629000,19,2019,302500,6629500,3
23020006630000,35,2019,302500,6630500,3
23020006631000,32,2019,302500,6631500,3
23020006632000,15,2019,302500,6632500,3
23020006633000,352,2019,302500,6633500,3
23020006634000,132,2019,302500,6634500,3
23020006635000,183,2019,302500,6635500,3
23020006636000,342,2019,302500,6636500,3
23020006637000,23,2019,302500,6637500,3
23020006638000,20,2019,302500,6638500,3
23020006646000,10,2019,302500,6646500,3
23020006647000,48,2019,302500,6647500,3
23020006648000,886,2019,302500,6648500,3
23020006649000,128,2019,302500,6649500,3
23020006651000,30,2019,302500,6651500,3
23020006652000,10,2019,302500,6652500,3
23020006653000,9,2019,302500,6653500,3
23020006664000,6,2019,302500,6664500,1
23020006665000,85,2019,302500,6665500,1
23020006666000,31,2019,302500,6666500,1
23020006667000,22,2019,302500,6667500,1
23020006668000,37,2019,302500,6668500,1
23020006669000,5,2019,302500,6669500,1
23020006670000,99,2019,302500,6670500,1
23020006671000,29,2019,302500,6671500,1
23020006672000,6,2019,302500,6672500,1
23020006673000,5,2019,302500,6673500,1
23020006674000,133,2019,302500,6674500,1
23020006676000,35,2019,302500,6676500,1
23020006677000,26,2019,302500,6677500,1
23020006678000,3,2019,302500,6678500,1
23020006679000,2,2019,302500,6679500,1
23020006680000,56,2019,302500,6680500,1
23030006612000,5,2019,303500,6612500,3
23030006613000,7,2019,303500,6613500,3
23030006614000,20,2019,303500,6614500,3
23030006615000,33,2019,303500,6615500,3
23030006616000,37,2019,303500,6616500,3
23030006619000,5,2019,303500,6619500,3
23030006620000,2,2019,303500,6620500,3
23030006622000,3,2019,303500,6622500,3
23030006623000,9,2019,303500,6623500,3
23030006624000,8,2019,303500,6624500,3
23030006625000,43,2019,303500,6625500,3
23030006630000,11,2019,303500,6630500,3
23030006631000,28,2019,303500,6631500,3
23030006632000,66,2019,303500,6632500,3
23030006633000,9,2019,303500,6633500,3
23030006634000,3,2019,303500,6634500,3
23030006635000,4,2019,303500,6635500,3
23030006636000,120,2019,303500,6636500,3
23030006637000,33,2019,303500,6637500,3
23030006638000,31,2019,303500,6638500,3
23030006639000,34,2019,303500,6639500,3
23030006646000,1,2019,303500,6646500,3
23030006647000,64,2019,303500,6647500,3
23030006648000,252,2019,303500,6648500,3
23030006649000,14,2019,303500,6649500,3
23030006650000,5,2019,303500,6650500,3
23030006651000,16,2019,303500,6651500,3
23030006652000,2,2019,303500,6652500,3
23030006653000,15,2019,303500,6653500,3
23030006666000,848,2019,303500,6666500,1
23030006667000,188,2019,303500,6667500,1
23030006668000,58,2019,303500,6668500,1
23030006669000,706,2019,303500,6669500,1
23030006670000,858,2019,303500,6670500,1
23030006671000,12,2019,303500,6671500,1
23030006672000,6,2019,303500,6672500,1
23030006673000,1,2019,303500,6673500,1
23030006674000,17,2019,303500,6674500,1
23030006675000,11,2019,303500,6675500,1
23030006676000,24,2019,303500,6676500,1
23030006677000,45,2019,303500,6677500,1
23030006678000,37,2019,303500,6678500,1
23030006679000,16,2019,303500,6679500,1
23040006614000,6,2019,304500,6614500,3
23040006619000,3,2019,304500,6619500,3
23040006620000,8,2019,304500,6620500,3
23040006622000,21,2019,304500,6622500,3
23040006623000,2,2019,304500,6623500,3
23040006630000,4,2019,304500,6630500,3
23040006631000,39,2019,304500,6631500,3
23040006632000,26,2019,304500,6632500,3
23040006633000,4,2019,304500,6633500,3
23040006634000,16,2019,304500,6634500,3
23040006635000,19,2019,304500,6635500,3
23040006637000,43,2019,304500,6637500,3
23040006638000,8,2019,304500,6638500,3
23040006639000,22,2019,304500,6639500,3
23040006640000,11,2019,304500,6640500,3
23040006641000,19,2019,304500,6641500,3
23040006646000,6,2019,304500,6646500,3
23040006647000,66,2019,304500,6647500,3
23040006648000,54,2019,304500,6648500,3
23040006649000,7,2019,304500,6649500,3
23040006650000,19,2019,304500,6650500,3
23040006651000,15,2019,304500,6651500,3
23040006652000,30,2019,304500,6652500,3
23040006653000,29,2019,304500,6653500,3
23040006654000,3,2019,304500,6654500,3
23040006666000,246,2019,304500,6666500,1
23040006667000,76,2019,304500,6667500,1
23040006668000,125,2019,304500,6668500,1
23040006669000,1006,2019,304500,6669500,1
23040006670000,425,2019,304500,6670500,1
23040006671000,880,2019,304500,6671500,1
23040006672000,42,2019,304500,6672500,1
23040006673000,19,2019,304500,6673500,1
23040006674000,13,2019,304500,6674500,1
23040006675000,73,2019,304500,6675500,1
23040006676000,10,2019,304500,6676500,1
23040006677000,10,2019,304500,6677500,1
23040006678000,32,2019,304500,6678500,1
23040006679000,63,2019,304500,6679500,1
23050006618000,4,2019,305500,6618500,3
23050006619000,2,2019,305500,6619500,3
23050006620000,46,2019,305500,6620500,3
23050006621000,6,2019,305500,6621500,3
23050006622000,6,2019,305500,6622500,3
23050006623000,41,2019,305500,6623500,3
23050006624000,3,2019,305500,6624500,3
23050006625000,1,2019,305500,6625500,3
23050006632000,17,2019,305500,6632500,3
23050006633000,16,2019,305500,6633500,3
23050006635000,14,2019,305500,6635500,3
23050006636000,1,2019,305500,6636500,3
23050006637000,1,2019,305500,6637500,3
23050006638000,47,2019,305500,6638500,3
23050006640000,45,2019,305500,6640500,3
23050006641000,45,2019,305500,6641500,3
23050006647000,57,2019,305500,6647500,3
23050006648000,16,2019,305500,6648500,3
23050006650000,25,2019,305500,6650500,3
23050006651000,3,2019,305500,6651500,3
23050006653000,9,2019,305500,6653500,3
23050006654000,26,2019,305500,6654500,3
23050006655000,13,2019,305500,6655500,3
23050006665000,1,2019,305500,6665500,1
23050006666000,3,2019,305500,6666500,1
23050006667000,16,2019,305500,6667500,1
23050006668000,200,2019,305500,6668500,1
23050006669000,248,2019,305500,6669500,1
23050006670000,25,2019,305500,6670500,1
23050006671000,99,2019,305500,6671500,1
23050006672000,26,2019,305500,6672500,1
23050006673000,32,2019,305500,6673500,1
23050006674000,25,2019,305500,6674500,1
23050006675000,27,2019,305500,6675500,1
23050006676000,14,2019,305500,6676500,1
23050006677000,6,2019,305500,6677500,1
23050006678000,27,2019,305500,6678500,1
23050006679000,11,2019,305500,6679500,1
23050006681000,14,2019,305500,6681500,1
23050006682000,22,2019,305500,6682500,1
23050006683000,12,2019,305500,6683500,1
23050006685000,4,2019,305500,6685500,1
23050006687000,6,2019,305500,6687500,1
23050006688000,24,2019,305500,6688500,1
23060006618000,24,2019,306500,6618500,3
23060006624000,17,2019,306500,6624500,3
23060006625000,5,2019,306500,6625500,3
23060006633000,20,2019,306500,6633500,3
23060006637000,17,2019,306500,6637500,3
23060006638000,20,2019,306500,6638500,3
23060006639000,7,2019,306500,6639500,3
23060006640000,3,2019,306500,6640500,3
23060006641000,43,2019,306500,6641500,3
23060006642000,74,2019,306500,6642500,3
23060006643000,402,2019,306500,6643500,3
23060006644000,53,2019,306500,6644500,3
23060006646000,6,2019,306500,6646500,3
23060006647000,71,2019,306500,6647500,3
23060006648000,136,2019,306500,6648500,3
23060006649000,12,2019,306500,6649500,3
23060006650000,11,2019,306500,6650500,3
23060006651000,12,2019,306500,6651500,3
23060006654000,5,2019,306500,6654500,3
23060006655000,4,2019,306500,6655500,3
23060006656000,9,2019,306500,6656500,3
23060006666000,3,2019,306500,6666500,1
23060006668000,23,2019,306500,6668500,1
23060006669000,7,2019,306500,6669500,1
23060006670000,31,2019,306500,6670500,1
23060006671000,38,2019,306500,6671500,1
23060006672000,8,2019,306500,6672500,1
23060006673000,7,2019,306500,6673500,1
23060006674000,29,2019,306500,6674500,1
23060006675000,35,2019,306500,6675500,1
23060006676000,531,2019,306500,6676500,1
23060006677000,12,2019,306500,6677500,1
23060006680000,39,2019,306500,6680500,1
23060006681000,95,2019,306500,6681500,1
23060006682000,48,2019,306500,6682500,1
23060006683000,16,2019,306500,6683500,1
23060006684000,13,2019,306500,6684500,1
23060006685000,61,2019,306500,6685500,1
23060006686000,24,2019,306500,6686500,1
23060006687000,16,2019,306500,6687500,1
23070006624000,10,2019,307500,6624500,3
23070006625000,2,2019,307500,6625500,3
23070006638000,39,2019,307500,6638500,3
23070006639000,49,2019,307500,6639500,3
23070006640000,6,2019,307500,6640500,3
23070006641000,11,2019,307500,6641500,3
